Participante,Ordem,Classificação,Tempo Gasto
21703170d4fa67a5dc100e429bad474a,144,negativa,2.72
21703170d4fa67a5dc100e429bad474a,145,positiva,3.18
21703170d4fa67a5dc100e429bad474a,146,positiva,6.86
21703170d4fa67a5dc100e429bad474a,147,positiva,2.99
21703170d4fa67a5dc100e429bad474a,148,neutra,10.5
21703170d4fa67a5dc100e429bad474a,149,neutra,8.98
21703170d4fa67a5dc100e429bad474a,150,positiva,7.05
77da0ef6622c18e6a245f2609d5fc04b,1,positiva,293.97
77da0ef6622c18e6a245f2609d5fc04b,2,positiva,237.62
77da0ef6622c18e6a245f2609d5fc04b,3,negativa,13.89
77da0ef6622c18e6a245f2609d5fc04b,4,negativa,16.99
77da0ef6622c18e6a245f2609d5fc04b,5,positiva,14.19
77da0ef6622c18e6a245f2609d5fc04b,6,neutra,108.24
77da0ef6622c18e6a245f2609d5fc04b,7,positiva,3.28
77da0ef6622c18e6a245f2609d5fc04b,8,positiva,4.87
77da0ef6622c18e6a245f2609d5fc04b,9,negativa,10.82
77da0ef6622c18e6a245f2609d5fc04b,10,neutra,6.9
77da0ef6622c18e6a245f2609d5fc04b,11,negativa,800.64
77da0ef6622c18e6a245f2609d5fc04b,12,neutra,1582.19
77da0ef6622c18e6a245f2609d5fc04b,13,positiva,7.85
77da0ef6622c18e6a245f2609d5fc04b,14,negativa,24.85
77da0ef6622c18e6a245f2609d5fc04b,15,positiva,24.45
77da0ef6622c18e6a245f2609d5fc04b,16,negativa,3.9
77da0ef6622c18e6a245f2609d5fc04b,17,neutra,5.24
77da0ef6622c18e6a245f2609d5fc04b,18,negativa,21.02
77da0ef6622c18e6a245f2609d5fc04b,19,negativa,12.23
77da0ef6622c18e6a245f2609d5fc04b,20,neutra,12.37
77da0ef6622c18e6a245f2609d5fc04b,21,negativa,2.65
77da0ef6622c18e6a245f2609d5fc04b,22,negativa,8.58
77da0ef6622c18e6a245f2609d5fc04b,23,neutra,12.23
77da0ef6622c18e6a245f2609d5fc04b,24,positiva,8.44
77da0ef6622c18e6a245f2609d5fc04b,25,negativa,10.13
77da0ef6622c18e6a245f2609d5fc04b,26,neutra,17.37
77da0ef6622c18e6a245f2609d5fc04b,27,positiva,13.67
77da0ef6622c18e6a245f2609d5fc04b,28,positiva,19.07
77da0ef6622c18e6a245f2609d5fc04b,29,negativa,21.28
77da0ef6622c18e6a245f2609d5fc04b,30,negativa,5.86
77da0ef6622c18e6a245f2609d5fc04b,31,positiva,11.56
77da0ef6622c18e6a245f2609d5fc04b,32,neutra,19.46
77da0ef6622c18e6a245f2609d5fc04b,33,neutra,5.52
77da0ef6622c18e6a245f2609d5fc04b,34,positiva,6.39
77da0ef6622c18e6a245f2609d5fc04b,35,neutra,11.07
77da0ef6622c18e6a245f2609d5fc04b,36,neutra,24.4
77da0ef6622c18e6a245f2609d5fc04b,37,negativa,138.47
77da0ef6622c18e6a245f2609d5fc04b,38,neutra,7.49
77da0ef6622c18e6a245f2609d5fc04b,39,positiva,8.14
77da0ef6622c18e6a245f2609d5fc04b,40,negativa,7.28
77da0ef6622c18e6a245f2609d5fc04b,41,positiva,7.39
77da0ef6622c18e6a245f2609d5fc04b,42,negativa,7.71
77da0ef6622c18e6a245f2609d5fc04b,43,negativa,7.58
77da0ef6622c18e6a245f2609d5fc04b,44,neutra,8.03
77da0ef6622c18e6a245f2609d5fc04b,45,neutra,5.97
77da0ef6622c18e6a245f2609d5fc04b,46,neutra,9.03
77da0ef6622c18e6a245f2609d5fc04b,47,positiva,13.46
77da0ef6622c18e6a245f2609d5fc04b,48,negativa,19.16
77da0ef6622c18e6a245f2609d5fc04b,49,negativa,10.01
77da0ef6622c18e6a245f2609d5fc04b,50,negativa,6.68
77da0ef6622c18e6a245f2609d5fc04b,51,positiva,8.2
77da0ef6622c18e6a245f2609d5fc04b,52,negativa,6.08
77da0ef6622c18e6a245f2609d5fc04b,53,neutra,16.05
77da0ef6622c18e6a245f2609d5fc04b,54,positiva,12.56
77da0ef6622c18e6a245f2609d5fc04b,55,negativa,9.54
77da0ef6622c18e6a245f2609d5fc04b,56,neutra,19.55
77da0ef6622c18e6a245f2609d5fc04b,57,neutra,2.2
77da0ef6622c18e6a245f2609d5fc04b,58,neutra,27.92
77da0ef6622c18e6a245f2609d5fc04b,59,positiva,19.55
77da0ef6622c18e6a245f2609d5fc04b,60,positiva,5.8
77da0ef6622c18e6a245f2609d5fc04b,61,positiva,2.21
77da0ef6622c18e6a245f2609d5fc04b,62,neutra,8.15
77da0ef6622c18e6a245f2609d5fc04b,63,negativa,4.3
77da0ef6622c18e6a245f2609d5fc04b,64,negativa,8.96
77da0ef6622c18e6a245f2609d5fc04b,65,negativa,2.64
77da0ef6622c18e6a245f2609d5fc04b,66,negativa,4.78
77da0ef6622c18e6a245f2609d5fc04b,67,negativa,16.07
77da0ef6622c18e6a245f2609d5fc04b,68,negativa,12.16
77da0ef6622c18e6a245f2609d5fc04b,69,positiva,9.21
77da0ef6622c18e6a245f2609d5fc04b,70,neutra,15.41
77da0ef6622c18e6a245f2609d5fc04b,71,negativa,7.56
77da0ef6622c18e6a245f2609d5fc04b,72,negativa,4.32
77da0ef6622c18e6a245f2609d5fc04b,73,negativa,3.29
77da0ef6622c18e6a245f2609d5fc04b,74,negativa,9.0
77da0ef6622c18e6a245f2609d5fc04b,75,positiva,10.36
77da0ef6622c18e6a245f2609d5fc04b,76,neutra,6.94
77da0ef6622c18e6a245f2609d5fc04b,77,neutra,17.6
77da0ef6622c18e6a245f2609d5fc04b,78,neutra,6.1
77da0ef6622c18e6a245f2609d5fc04b,79,positiva,8.93
77da0ef6622c18e6a245f2609d5fc04b,80,neutra,5.08
77da0ef6622c18e6a245f2609d5fc04b,81,positiva,13.76
77da0ef6622c18e6a245f2609d5fc04b,82,negativa,4.34
77da0ef6622c18e6a245f2609d5fc04b,83,negativa,4.75
77da0ef6622c18e6a245f2609d5fc04b,84,neutra,21.09
77da0ef6622c18e6a245f2609d5fc04b,85,neutra,5.77
77da0ef6622c18e6a245f2609d5fc04b,86,positiva,11.1
77da0ef6622c18e6a245f2609d5fc04b,87,neutra,5.7
77da0ef6622c18e6a245f2609d5fc04b,88,negativa,6.06
77da0ef6622c18e6a245f2609d5fc04b,89,positiva,9.3
77da0ef6622c18e6a245f2609d5fc04b,90,negativa,7.65
77da0ef6622c18e6a245f2609d5fc04b,91,neutra,8.85
77da0ef6622c18e6a245f2609d5fc04b,92,positiva,8.07
77da0ef6622c18e6a245f2609d5fc04b,93,positiva,12.13
77da0ef6622c18e6a245f2609d5fc04b,94,neutra,16.49
77da0ef6622c18e6a245f2609d5fc04b,95,negativa,5.03
77da0ef6622c18e6a245f2609d5fc04b,96,positiva,7.19
77da0ef6622c18e6a245f2609d5fc04b,97,neutra,5.3
77da0ef6622c18e6a245f2609d5fc04b,98,positiva,4.16
77da0ef6622c18e6a245f2609d5fc04b,99,negativa,44.81
77da0ef6622c18e6a245f2609d5fc04b,100,positiva,12.52
77da0ef6622c18e6a245f2609d5fc04b,101,positiva,3.9
77da0ef6622c18e6a245f2609d5fc04b,102,negativa,10.0
77da0ef6622c18e6a245f2609d5fc04b,103,negativa,8.17
77da0ef6622c18e6a245f2609d5fc04b,104,neutra,5.57
77da0ef6622c18e6a245f2609d5fc04b,105,neutra,18.51
77da0ef6622c18e6a245f2609d5fc04b,106,positiva,5.54
77da0ef6622c18e6a245f2609d5fc04b,107,positiva,9.64
77da0ef6622c18e6a245f2609d5fc04b,108,positiva,10.13
77da0ef6622c18e6a245f2609d5fc04b,109,positiva,26.0
77da0ef6622c18e6a245f2609d5fc04b,110,positiva,2.9
77da0ef6622c18e6a245f2609d5fc04b,111,neutra,7.26
77da0ef6622c18e6a245f2609d5fc04b,112,neutra,18.59
77da0ef6622c18e6a245f2609d5fc04b,113,neutra,7.02
77da0ef6622c18e6a245f2609d5fc04b,114,positiva,5.3
77da0ef6622c18e6a245f2609d5fc04b,115,negativa,3.45
77da0ef6622c18e6a245f2609d5fc04b,116,negativa,6.97
77da0ef6622c18e6a245f2609d5fc04b,117,positiva,8.14
77da0ef6622c18e6a245f2609d5fc04b,118,neutra,9.44
77da0ef6622c18e6a245f2609d5fc04b,119,positiva,9.45
77da0ef6622c18e6a245f2609d5fc04b,120,positiva,2.59
77da0ef6622c18e6a245f2609d5fc04b,121,neutra,10.64
77da0ef6622c18e6a245f2609d5fc04b,122,negativa,45.11
77da0ef6622c18e6a245f2609d5fc04b,123,negativa,4.28
77da0ef6622c18e6a245f2609d5fc04b,124,positiva,4.47
77da0ef6622c18e6a245f2609d5fc04b,125,neutra,2.28
77da0ef6622c18e6a245f2609d5fc04b,126,negativa,3.89
77da0ef6622c18e6a245f2609d5fc04b,127,positiva,6.86
77da0ef6622c18e6a245f2609d5fc04b,128,negativa,4.55
77da0ef6622c18e6a245f2609d5fc04b,129,neutra,8.06
77da0ef6622c18e6a245f2609d5fc04b,130,negativa,10.31
77da0ef6622c18e6a245f2609d5fc04b,131,negativa,5.39
77da0ef6622c18e6a245f2609d5fc04b,132,neutra,10.98
77da0ef6622c18e6a245f2609d5fc04b,133,positiva,3.68
77da0ef6622c18e6a245f2609d5fc04b,134,neutra,3.51
77da0ef6622c18e6a245f2609d5fc04b,135,positiva,11.89
77da0ef6622c18e6a245f2609d5fc04b,136,neutra,8.53
77da0ef6622c18e6a245f2609d5fc04b,137,negativa,7.92
77da0ef6622c18e6a245f2609d5fc04b,138,neutra,6.96
77da0ef6622c18e6a245f2609d5fc04b,139,neutra,5.27
77da0ef6622c18e6a245f2609d5fc04b,140,negativa,17.01
77da0ef6622c18e6a245f2609d5fc04b,141,negativa,3.4
77da0ef6622c18e6a245f2609d5fc04b,142,positiva,6.34
77da0ef6622c18e6a245f2609d5fc04b,143,negativa,7.86
77da0ef6622c18e6a245f2609d5fc04b,144,negativa,9.32
77da0ef6622c18e6a245f2609d5fc04b,145,positiva,5.89
77da0ef6622c18e6a245f2609d5fc04b,146,positiva,17.07
77da0ef6622c18e6a245f2609d5fc04b,147,positiva,4.17
77da0ef6622c18e6a245f2609d5fc04b,148,neutra,10.12
77da0ef6622c18e6a245f2609d5fc04b,149,neutra,4.35
77da0ef6622c18e6a245f2609d5fc04b,150,positiva,7.21
